ball_id,row,col,category,signal_group,voltage_bank,direction,status
AW4,AW,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW5,AW,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW6,AW,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW7,AW,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW8,AW,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW9,AW,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW10,AW,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW11,AW,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW12,AW,12,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW13,AW,13,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW14,AW,14,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW15,AW,15,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW16,AW,16,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW17,AW,17,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW18,AW,18,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW19,AW,19,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW20,AW,20,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW21,AW,21,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW22,AW,22,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW23,AW,23,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW24,AW,24,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW25,AW,25,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW26,AW,26,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW27,AW,27,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW28,AW,28,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW29,AW,29,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW30,AW,30,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW31,AW,31,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW32,AW,32,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW33,AW,33,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW34,AW,34,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW35,AW,35,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW36,AW,36,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW37,AW,37,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW38,AW,38,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW39,AW,39,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW40,AW,40,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW41,AW,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW42,AW,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW43,AW,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW44,AW,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW45,AW,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW46,AW,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW47,AW,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW48,AW,48,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW49,AW,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AW50,AW,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY1,AY,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY2,AY,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY3,AY,3,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY4,AY,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY5,AY,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY6,AY,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY7,AY,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY8,AY,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY9,AY,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY10,AY,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY11,AY,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY12,AY,12,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY13,AY,13,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY14,AY,14,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY15,AY,15,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY16,AY,16,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY17,AY,17,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY18,AY,18,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY19,AY,19,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY20,AY,20,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY21,AY,21,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY22,AY,22,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY23,AY,23,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY24,AY,24,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY25,AY,25,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY26,AY,26,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY27,AY,27,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY28,AY,28,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY29,AY,29,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY30,AY,30,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY31,AY,31,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY32,AY,32,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY33,AY,33,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY34,AY,34,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY35,AY,35,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY36,AY,36,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY37,AY,37,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY38,AY,38,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY39,AY,39,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY40,AY,40,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY41,AY,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY42,AY,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY43,AY,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY44,AY,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY45,AY,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY46,AY,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY47,AY,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY48,AY,48,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY49,AY,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AY50,AY,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA1,BA,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA2,BA,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA3,BA,3,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA4,BA,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA5,BA,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA6,BA,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA7,BA,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA8,BA,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA9,BA,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA10,BA,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA11,BA,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA12,BA,12,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA13,BA,13,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA14,BA,14,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA15,BA,15,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA16,BA,16,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA17,BA,17,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA18,BA,18,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA19,BA,19,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA20,BA,20,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA21,BA,21,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA22,BA,22,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA23,BA,23,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA24,BA,24,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA25,BA,25,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA26,BA,26,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA27,BA,27,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA28,BA,28,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA29,BA,29,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA30,BA,30,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA31,BA,31,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA32,BA,32,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA33,BA,33,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA34,BA,34,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA35,BA,35,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA36,BA,36,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA37,BA,37,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA38,BA,38,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA39,BA,39,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA40,BA,40,HBM_CHANNEL,HBM_CHD_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA41,BA,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA42,BA,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA43,BA,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA44,BA,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA45,BA,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA46,BA,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA47,BA,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA48,BA,48,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA49,BA,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BA50,BA,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB1,BB,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB2,BB,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB3,BB,3,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB4,BB,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB5,BB,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB6,BB,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB7,BB,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB8,BB,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB9,BB,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB10,BB,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB11,BB,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB12,BB,12,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB13,BB,13,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB14,BB,14,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB15,BB,15,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB16,BB,16,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB17,BB,17,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB18,BB,18,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB19,BB,19,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
BB20,BB,20,HBM_CHANNEL,HBM_CHC_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
